ID,ID_Cliente,ID_Tipo_de_impressora,Duracao_em_meses,Valor_Total
94559,8863,HP P1606dn,3,750
94560,8297,HP P2055dn,2,1000.16
94561,9593,HP P2055dn,1,500.08
94562,7977,Brother 7065dn,1,999.25
94563,8675,HP 1015,3,1504.9499999999998
94564,3465,HP M1212nf,1,997.63
94565,6872,HP P2055dn,2,1000.16
94566,7607,HP Pro M127fn,2,2008.3
94567,2530,Brother 7065dn,3,2997.75
94568,2583,Brother 7065dn,2,1998.5
94569,5563,HP P1606dn,2,500
94570,7486,HP Pro M127fn,3,3012.45
94571,8690,HP P1606dn,1,250
94572,510,Brother 7065dn,1,999.25
94573,1083,Brother 7065dn,1,999.25
94574,7473,HP 1015,2,1003.3
94575,8917,Kyocera M2040dn,2,1000
94576,7103,HP P2055dn,1,500.08
94577,6545,Brother 8952dw,2,2009.48
94578,5342,Brother 8157dn,3,1500
94579,57,Brother 7065dn,2,1998.5
94580,4567,HP P1606dn,2,500
94581,6348,HP Pro M127fn,1,1004.15
94582,8930,HP 1015,1,501.65
94583,9554,HP P2055dn,2,1000.16
94584,127,HP P2055dn,3,1500.24
94585,4651,HP M1212nf,1,997.63
94586,9324,HP P2055dn,2,1000.16
94587,9550,HP MFP M225dw,3,2982.06
94588,5691,Kyocera M2040dn,1,500
94589,3813,HP Pro M127fn,3,3012.45
94590,82,HP P1606dn,1,250
94591,3326,HP P2055dn,1,500.08
94592,1498,Brother 8157dn,3,1500
94593,3545,Brother 7065dn,2,1998.5
94594,9821,Kyocera M2040dn,3,1500
94595,2348,HP M1212nf,1,997.63
94596,913,Brother 8952dw,3,3014.2200000000003
94597,8767,Brother 8157dn,2,1000
94598,5972,HP MFP M225dw,1,994.02
94599,1315,HP P1606dn,3,750
94600,3251,HP P2055dn,1,500.08
94601,2090,Kyocera M2040dn,1,500
94602,2598,Brother 8952dw,3,3014.2200000000003
94603,7006,Brother 7065dn,3,2997.75
94604,4241,HP MFP M225dw,1,994.02
94605,9349,Brother L5652dn,1,9996.05
94606,9854,HP P2055dn,3,1500.24
94607,1499,Brother 7065dn,3,2997.75
94608,720,Brother 8952dw,3,3014.2200000000003
94609,5144,HP M1212nf,1,997.63
94610,7732,HP 1015,1,501.65
94611,3269,HP M1212nf,2,1995.26
94612,9205,HP MFP M225dw,3,2982.06
94613,9969,HP M1212nf,1,997.63
94614,1612,Brother 8157dn,3,1500
94615,8859,HP P2055dn,1,500.08
94616,8362,Brother 7065dn,2,1998.5
94617,6184,Brother 8157dn,2,1000
94618,5621,Brother 8952dw,1,1004.74
94619,5285,Kyocera M2040dn,2,1000
94620,5328,HP 1015,2,1003.3
94621,7160,Brother 8157dn,2,1000
94622,6239,Brother L5652dn,1,9996.05
94623,5841,Brother 8157dn,3,1500
94624,1669,HP MFP M225dw,3,2982.06
94625,6724,HP Pro M127fn,2,2008.3
94626,1535,Brother 7065dn,3,2997.75
94627,3971,Brother 8157dn,1,500
94628,5029,Brother 7065dn,2,1998.5
94629,5394,Brother 7065dn,1,999.25
94630,8101,HP P2055dn,2,1000.16
94631,9171,Brother 7065dn,1,999.25
94632,3944,HP MFP M225dw,2,1988.04
94633,8883,HP P2055dn,1,500.08
94634,7625,HP M1212nf,3,2992.89
94635,7847,HP Pro M127fn,1,1004.15
94636,5011,HP 400M425dn,2,2000
94637,6396,HP Pro M201dw,3,750
94638,1577,Brother L5652dn,2,19992.1
94639,6697,Brother 7065dn,2,1998.5
94640,9750,HP 400M425dn,1,1000
94641,9321,HP P1606dn,3,750
94642,983,Brother L5652dn,2,19992.1
94643,4146,Kyocera M2040dn,1,500
94644,8413,HP P2055dn,3,1500.24
94645,9429,HP M1212nf,2,1995.26
94646,8182,HP Pro M201dw,3,750
94647,8750,HP Pro M127fn,2,2008.3
94648,5301,Brother 8952dw,2,2009.48
94649,476,HP Pro M127fn,1,1004.15
94650,7212,HP M1212nf,2,1995.26
94651,6477,HP Pro M201dw,2,500
94652,597,Brother 7065dn,2,1998.5
94653,6620,Brother 8952dw,3,3014.2200000000003
94654,6313,Brother 7065dn,2,1998.5
94655,1984,HP Pro M127fn,2,2008.3
94656,8882,Brother L5652dn,1,9996.05
94657,9956,HP P2055dn,3,1500.24
94658,2297,HP 1015,3,1504.9499999999998
94659,4965,Brother 7065dn,3,2997.75
94660,2418,Brother 7065dn,2,1998.5
94661,8735,HP P1606dn,3,750
94662,1909,Brother 7065dn,2,1998.5
94663,7762,Kyocera M2040dn,3,1500
94664,6723,HP P2055dn,2,1000.16
94665,6780,HP P2055dn,1,500.08
94666,9422,Brother 7065dn,2,1998.5
94667,241,Kyocera M2040dn,2,1000
94668,3640,Brother 8157dn,2,1000
94669,8847,Brother 8157dn,1,500
94670,2664,HP MFP M225dw,2,1988.04
94671,5537,HP P2055dn,2,1000.16
94672,9161,Brother 7065dn,2,1998.5
94673,5094,Brother 8157dn,2,1000
94674,3934,HP P2055dn,1,500.08
94675,371,HP P2055dn,2,1000.16
94676,2679,Kyocera M2040dn,2,1000
94677,6243,HP 1015,1,501.65
94678,7633,Brother 8157dn,3,1500
94679,1101,Brother 7065dn,3,2997.75
94680,8517,Brother 8157dn,2,1000
94681,9643,Brother 8157dn,1,500
94682,5485,HP P1606dn,3,750
94683,3588,HP 1015,1,501.65
94684,1390,HP P2055dn,2,1000.16
94685,3038,Brother 8157dn,3,1500
94686,7901,Brother L5652dn,3,29988.149999999998
94687,6487,HP P2055dn,2,1000.16
94688,3621,HP M1212nf,1,997.63
94689,7893,Brother 8952dw,1,1004.74
94690,8336,Brother 8952dw,3,3014.2200000000003
94691,4833,HP MFP M225dw,1,994.02
94692,8969,HP Pro M127fn,2,2008.3
94693,8070,Kyocera M2040dn,2,1000
94694,749,HP M1212nf,2,1995.26
94695,385,Kyocera M2040dn,3,1500
94696,865,Brother L5652dn,2,19992.1
94697,3726,Brother L5652dn,1,9996.05
94698,7162,Brother 8157dn,3,1500
94699,7946,HP P2055dn,2,1000.16
94700,8268,Brother 7065dn,1,999.25
94701,7446,Brother 8952dw,3,3014.2200000000003
94702,653,HP 400M425dn,2,2000
94703,8568,HP P2055dn,1,500.08
94704,8747,Brother 7065dn,1,999.25
94705,1152,HP M1212nf,2,1995.26
94706,355,Brother 8157dn,1,500
94707,6373,HP P2055dn,2,1000.16
94708,1579,HP P2055dn,3,1500.24
94709,931,HP MFP M225dw,3,2982.06
94710,289,HP M1212nf,3,2992.89
94711,2930,HP 1015,2,1003.3
94712,3682,Brother L5652dn,2,19992.1
94713,8238,HP Pro M127fn,2,2008.3
94714,2723,Brother L5652dn,3,29988.149999999998
94715,437,Brother L5652dn,2,19992.1
94716,9572,HP M1212nf,2,1995.26
94717,3037,Brother 7065dn,3,2997.75
94718,2060,HP P2055dn,1,500.08
94719,7487,HP Pro M127fn,1,1004.15
94720,9054,Brother 7065dn,3,2997.75
94721,7601,HP MFP M225dw,2,1988.04
94722,9395,HP P1606dn,1,250
94723,8663,HP Pro M127fn,3,3012.45
94724,4035,HP 400M425dn,1,1000
94725,4796,HP P2055dn,2,1000.16
94726,7825,HP P2055dn,3,1500.24
94727,1040,HP P1606dn,3,750
94728,9544,HP M1212nf,2,1995.26
94729,771,Brother 8157dn,2,1000
94730,1957,Brother 7065dn,1,999.25
94731,9363,Brother 8157dn,2,1000
94732,7209,HP M1212nf,1,997.63
94733,8466,HP M1212nf,2,1995.26
94734,8430,HP M1212nf,3,2992.89
94735,570,Brother 8157dn,2,1000
94736,4513,Brother 8952dw,3,3014.2200000000003
94737,4867,Brother 7065dn,2,1998.5
94738,9688,Brother 8952dw,2,2009.48
94739,1883,HP M1212nf,3,2992.89
94740,4912,HP M1212nf,3,2992.89
94741,5013,HP Pro M201dw,2,500
94742,8128,Brother 7065dn,2,1998.5
94743,3212,HP P2055dn,2,1000.16
94744,3226,HP M1212nf,3,2992.89
94745,7043,HP P2055dn,2,1000.16
94746,6168,HP M1212nf,2,1995.26
94747,8589,Brother L5652dn,1,9996.05
94748,4508,Brother L5652dn,3,29988.149999999998
94749,7481,Brother L5652dn,2,19992.1
94750,7251,HP P2055dn,1,500.08
94751,3755,HP 400M425dn,2,2000
94752,8454,HP 1015,3,1504.9499999999998
94753,3091,Brother 7065dn,2,1998.5
94754,998,Brother 7065dn,2,1998.5
94755,5193,HP M1212nf,3,2992.89
94756,489,HP M1212nf,3,2992.89
94757,9483,Kyocera M2040dn,1,500
94758,3503,HP P2055dn,2,1000.16
94759,9787,Brother 7065dn,3,2997.75
94760,3390,Kyocera M2040dn,2,1000
94761,611,HP Pro M127fn,1,1004.15
94762,3306,Kyocera M2040dn,1,500
94763,8518,Brother 8157dn,2,1000
94764,2698,HP M1212nf,2,1995.26
94765,3457,Brother 7065dn,2,1998.5
94766,821,Brother 7065dn,2,1998.5
94767,195,Brother 8952dw,2,2009.48
94768,3527,Brother L5652dn,3,29988.149999999998
94769,360,Brother 7065dn,2,1998.5
94770,6291,HP P2055dn,3,1500.24
94771,2007,HP 1015,2,1003.3
94772,3849,HP Pro M201dw,3,750
94773,8616,Brother 8157dn,2,1000
94774,5162,HP MFP M225dw,1,994.02
94775,4995,Brother 8952dw,3,3014.2200000000003
94776,4412,HP P1606dn,3,750
94777,4399,Brother 7065dn,1,999.25
94778,2288,Brother 8157dn,3,1500
94779,3493,HP P2055dn,3,1500.24
94780,3216,HP 1015,2,1003.3
94781,6068,HP M1212nf,2,1995.26
94782,497,HP P2055dn,2,1000.16
94783,4014,Brother 7065dn,3,2997.75
94784,7361,HP P2055dn,2,1000.16
94785,2012,Brother 7065dn,2,1998.5
94786,2526,HP P2055dn,1,500.08
94787,2084,Brother 8157dn,1,500
94788,5595,HP M1212nf,1,997.63
94789,5595,HP M1212nf,3,2992.89
94790,7378,HP Pro M127fn,3,3012.45
94791,8572,Brother 8952dw,1,1004.74
94792,3766,HP P2055dn,1,500.08
94793,6905,Brother 8157dn,3,1500
94794,6168,HP P2055dn,2,1000.16
94795,8932,Brother 8157dn,3,1500
94796,4743,Brother 8157dn,2,1000
94797,681,Kyocera M2040dn,2,1000
94798,6059,Brother 7065dn,2,1998.5
94799,7047,HP M1212nf,2,1995.26
94800,468,HP 1015,3,1504.9499999999998
94801,6951,HP P2055dn,3,1500.24
94802,8260,HP 400M425dn,2,2000
94803,8053,HP P2055dn,3,1500.24
94804,615,Brother L5652dn,2,19992.1
94805,8997,HP 1015,3,1504.9499999999998
94806,7798,HP Pro M201dw,1,250
94807,9315,Brother 7065dn,1,999.25
94808,752,Brother L5652dn,1,9996.05
94809,1253,Kyocera M2040dn,1,500
94810,6020,HP 1015,1,501.65
94811,4680,HP M1212nf,3,2992.89
94812,6311,HP P2055dn,3,1500.24
94813,420,HP 1015,2,1003.3
94814,1077,HP M1212nf,3,2992.89
94815,3192,HP P2055dn,3,1500.24
94816,8697,Brother L5652dn,2,19992.1
94817,8143,Brother 8157dn,3,1500
94818,156,HP P2055dn,2,1000.16
94819,3368,HP MFP M225dw,2,1988.04
94820,4589,HP M1212nf,2,1995.26
94821,2916,HP MFP M225dw,2,1988.04
94822,4503,Brother 8157dn,2,1000
94823,1987,HP P2055dn,1,500.08
94824,5708,Brother 8952dw,3,3014.2200000000003
94825,9412,HP Pro M201dw,3,750
94826,8588,HP 1015,2,1003.3
94827,6346,Brother 7065dn,2,1998.5
94828,1543,HP 1015,3,1504.9499999999998
94829,7814,HP Pro M127fn,1,1004.15
94830,1064,HP P2055dn,2,1000.16
94831,8663,HP P2055dn,3,1500.24
94832,576,Brother 7065dn,1,999.25
94833,4979,HP M1212nf,1,997.63
94834,9038,Brother 7065dn,3,2997.75
94835,6081,Brother 8157dn,3,1500
94836,5509,HP P2055dn,2,1000.16
94837,8128,Brother 7065dn,2,1998.5
94838,9928,Brother 7065dn,1,999.25
94839,6908,Brother 8157dn,1,500
94840,3791,HP MFP M225dw,1,994.02
94841,8027,HP M1212nf,2,1995.26
94842,7898,HP M1212nf,2,1995.26
94843,1029,Brother 8157dn,1,500
94844,7613,HP P2055dn,1,500.08
94845,9157,Kyocera M2040dn,3,1500
94846,3266,HP MFP M225dw,2,1988.04
94847,4187,HP P2055dn,1,500.08
94848,9223,HP P2055dn,3,1500.24
94849,6589,Brother L5652dn,2,19992.1
94850,9175,HP P2055dn,2,1000.16
94851,5159,HP MFP M225dw,2,1988.04
94852,3586,Brother 8952dw,1,1004.74
94853,3682,HP P2055dn,2,1000.16
94854,6626,Brother 7065dn,1,999.25
94855,4781,Brother 8157dn,3,1500
94856,4290,HP M1212nf,2,1995.26
94857,8985,Brother 7065dn,3,2997.75
94858,7678,HP MFP M225dw,2,1988.04
94859,7804,Brother 8157dn,3,1500
94860,8607,HP 400M425dn,3,3000
94861,2050,HP Pro M127fn,3,3012.45
94862,8132,Kyocera M2040dn,3,1500
94863,2392,HP P1606dn,2,500
94864,4649,Brother 8952dw,3,3014.2200000000003
94865,4878,Kyocera M2040dn,3,1500
94866,763,HP Pro M127fn,3,3012.45
94867,8853,Brother 8952dw,3,3014.2200000000003
94868,6496,HP M1212nf,3,2992.89
94869,2862,Brother 7065dn,1,999.25
94870,2500,Brother 8157dn,3,1500
94871,4104,Brother L5652dn,3,29988.149999999998
94872,9366,HP 1015,3,1504.9499999999998
94873,1016,HP M1212nf,2,1995.26
94874,9174,HP 400M425dn,3,3000
94875,8902,Brother 8952dw,1,1004.74
94876,4662,Kyocera M2040dn,1,500
94877,587,Brother 8157dn,3,1500
94878,1983,HP 1015,2,1003.3
94879,1960,Brother 8952dw,1,1004.74
94880,9445,Brother L5652dn,3,29988.149999999998
94881,3449,Brother L5652dn,1,9996.05
94882,6729,HP 400M425dn,2,2000
94883,1099,HP 1015,1,501.65
94884,6876,HP 400M425dn,3,3000
94885,9987,HP Pro M127fn,1,1004.15
94886,4629,HP Pro M201dw,2,500
94887,8042,Brother L5652dn,2,19992.1
94888,4351,HP Pro M201dw,3,750
94889,9376,Brother L5652dn,2,19992.1
94890,3236,HP Pro M201dw,1,250
94891,928,HP P1606dn,3,750
94892,7082,Brother 8157dn,2,1000
94893,9178,Brother L5652dn,2,19992.1
94894,7202,HP MFP M225dw,1,994.02
94895,8787,Kyocera M2040dn,1,500
94896,5722,HP Pro M201dw,3,750
94897,4650,Kyocera M2040dn,1,500
94898,4353,HP MFP M225dw,2,1988.04
94899,5027,HP M1212nf,3,2992.89
94900,9509,HP M1212nf,2,1995.26
94901,9535,HP 1015,1,501.65
94902,5058,Brother 8157dn,3,1500
94903,629,Brother 7065dn,2,1998.5
94904,7407,HP M1212nf,2,1995.26
94905,7781,Brother L5652dn,1,9996.05
94906,2579,Brother 8157dn,1,500
94907,2748,HP M1212nf,1,997.63
94908,6174,Brother 8157dn,3,1500
94909,6565,Kyocera M2040dn,3,1500
94910,7280,Brother 8952dw,3,3014.2200000000003
94911,6815,Kyocera M2040dn,1,500
94912,9366,HP P2055dn,3,1500.24
94913,3828,HP MFP M225dw,3,2982.06
94914,8088,HP Pro M127fn,3,3012.45
94915,4227,Brother 7065dn,1,999.25
94916,6224,Brother 8952dw,3,3014.2200000000003
94917,3152,Kyocera M2040dn,1,500
94918,2991,Brother 8952dw,1,1004.74
94919,8632,Brother 7065dn,1,999.25
94920,4482,HP MFP M225dw,3,2982.06
94921,7147,HP 1015,2,1003.3
94922,6092,Brother 8157dn,2,1000
94923,5504,Kyocera M2040dn,3,1500
94924,7054,Brother 7065dn,2,1998.5
94925,8169,Brother 8157dn,1,500
94926,3446,Brother 7065dn,3,2997.75
94927,5083,Brother 8952dw,1,1004.74
94928,5824,Brother 8952dw,2,2009.48
94929,6946,Brother 8157dn,1,500
94930,8333,Brother 8157dn,3,1500
94931,3072,Brother 7065dn,2,1998.5
94932,5828,Brother 7065dn,1,999.25
94933,2472,Brother 8952dw,2,2009.48
94934,8381,Brother 8952dw,2,2009.48
94935,5803,HP P1606dn,1,250
94936,6609,Brother 8952dw,1,1004.74
94937,8705,Brother 8157dn,1,500
94938,321,HP Pro M127fn,1,1004.15
94939,6855,Brother L5652dn,1,9996.05
94940,9340,Brother 8157dn,2,1000
94941,4045,HP P2055dn,1,500.08
94942,6268,Brother 8952dw,1,1004.74
94943,2830,HP P2055dn,3,1500.24
94944,7464,HP 1015,3,1504.9499999999998
94945,9021,Brother 8952dw,3,3014.2200000000003
94946,1421,HP MFP M225dw,3,2982.06
94947,5866,Brother 8157dn,1,500
94948,6962,HP P2055dn,3,1500.24
94949,5544,HP MFP M225dw,2,1988.04
94950,6178,HP M1212nf,2,1995.26
94951,7759,Brother 7065dn,3,2997.75
94952,5614,Brother 8157dn,1,500
94953,6170,HP Pro M201dw,1,250
94954,8533,HP Pro M201dw,1,250
94955,6833,HP P2055dn,3,1500.24
94956,7673,HP P2055dn,2,1000.16
94957,9351,Brother 7065dn,2,1998.5
94958,1061,Brother 8157dn,3,1500
94959,9533,HP M1212nf,2,1995.26
94960,8162,HP Pro M201dw,1,250
94961,1981,Brother L5652dn,2,19992.1
94962,469,Brother 8952dw,2,2009.48
94963,5030,HP Pro M127fn,2,2008.3
94964,3427,Brother 8157dn,1,500
94965,3579,HP MFP M225dw,3,2982.06
94966,9832,HP M1212nf,2,1995.26
94967,5716,Brother 8952dw,1,1004.74
94968,9418,HP 400M425dn,3,3000
94969,88,HP P1606dn,3,750
94970,8261,HP Pro M201dw,3,750
94971,2923,HP P2055dn,2,1000.16
94972,3797,Brother 7065dn,1,999.25
94973,7514,HP M1212nf,2,1995.26
94974,4569,Brother 8157dn,2,1000
94975,5252,HP P1606dn,2,500
94976,5435,Brother 8952dw,3,3014.2200000000003
94977,2949,Kyocera M2040dn,3,1500
94978,6803,HP P2055dn,2,1000.16
94979,2753,Kyocera M2040dn,3,1500
94980,5595,HP P1606dn,3,750
94981,2177,HP Pro M201dw,1,250
94982,5332,HP Pro M127fn,2,2008.3
94983,5079,HP Pro M201dw,2,500
94984,8543,HP 400M425dn,2,2000
94985,8645,Brother 8157dn,3,1500
94986,23,HP P1606dn,2,500
94987,9773,HP M1212nf,1,997.63
94988,8803,HP Pro M127fn,1,1004.15
94989,5904,HP 1015,3,1504.9499999999998
94990,4471,Brother L5652dn,2,19992.1
94991,7658,Brother 8952dw,3,3014.2200000000003
94992,3089,HP MFP M225dw,1,994.02
94993,1831,HP M1212nf,1,997.63
94994,6677,Brother 8952dw,3,3014.2200000000003
94995,8566,HP MFP M225dw,1,994.02
94996,5442,HP P2055dn,1,500.08
94997,4679,HP 1015,1,501.65
94998,2377,Brother 7065dn,2,1998.5
94999,3015,HP P2055dn,3,1500.24
95000,2295,Brother 8952dw,1,1004.74
95001,6209,Brother 8157dn,3,1500
95002,8858,HP M1212nf,3,2992.89
95003,7743,HP P2055dn,1,500.08
95004,4127,HP M1212nf,3,2992.89
95005,6357,Brother 7065dn,2,1998.5
95006,8106,Brother L5652dn,3,29988.149999999998
95007,1979,Kyocera M2040dn,3,1500
95008,1876,Brother L5652dn,1,9996.05
95009,1754,HP M1212nf,2,1995.26
95010,5872,HP P2055dn,2,1000.16
95011,3806,HP 1015,2,1003.3
95012,4560,Brother 7065dn,1,999.25
95013,9440,HP Pro M127fn,1,1004.15
95014,9295,Brother L5652dn,2,19992.1
95015,6470,HP 1015,3,1504.9499999999998
95016,872,HP P2055dn,3,1500.24
95017,3363,HP M1212nf,2,1995.26
95018,6131,HP P2055dn,1,500.08
95019,582,HP Pro M127fn,2,2008.3
95020,1431,Brother 8157dn,2,1000
95021,8567,HP P1606dn,1,250
95022,2816,Brother L5652dn,3,29988.149999999998
95023,5639,Brother 8157dn,1,500
95024,2841,HP M1212nf,1,997.63
95025,4330,HP P2055dn,2,1000.16
95026,3071,HP Pro M127fn,1,1004.15
95027,7215,HP 1015,2,1003.3
95028,3918,HP P1606dn,1,250
95029,1122,HP 1015,1,501.65
95030,7113,HP MFP M225dw,1,994.02
95031,6655,Brother 7065dn,2,1998.5
95032,850,Kyocera M2040dn,2,1000
95033,8904,HP P1606dn,3,750
95034,3624,HP MFP M225dw,1,994.02
95035,7514,Brother 7065dn,2,1998.5
95036,4380,HP P2055dn,1,500.08
95037,1555,Brother L5652dn,3,29988.149999999998
95038,1174,Brother L5652dn,1,9996.05
95039,197,HP M1212nf,2,1995.26
95040,9936,Brother 7065dn,2,1998.5
95041,8581,HP Pro M201dw,3,750
95042,3289,HP P2055dn,2,1000.16
95043,4662,HP P2055dn,3,1500.24
95044,8887,HP 1015,3,1504.9499999999998
95045,6533,HP Pro M201dw,2,500
95046,5473,Brother 7065dn,1,999.25
95047,2298,HP MFP M225dw,3,2982.06
95048,7519,Brother L5652dn,3,29988.149999999998
95049,3830,HP Pro M127fn,3,3012.45
95050,8343,HP MFP M225dw,1,994.02
95051,3699,HP M1212nf,2,1995.26
95052,4811,Brother 7065dn,1,999.25
95053,7400,HP Pro M127fn,1,1004.15
95054,7862,HP 400M425dn,3,3000
95055,1269,HP P2055dn,3,1500.24
95056,1144,HP M1212nf,3,2992.89
95057,4783,Brother 8952dw,3,3014.2200000000003
95058,9420,HP P2055dn,3,1500.24
95059,9842,HP Pro M127fn,2,2008.3
95060,1148,Brother L5652dn,2,19992.1
95061,8930,Brother 8157dn,1,500
95062,9037,HP M1212nf,2,1995.26
95063,6009,Brother 8157dn,2,1000
95064,6485,HP MFP M225dw,3,2982.06
95065,5961,Brother 8157dn,1,500
95066,8523,HP P1606dn,1,250
95067,2658,HP M1212nf,2,1995.26
95068,5552,HP P1606dn,3,750
95069,4450,Brother 8157dn,2,1000
95070,2522,HP MFP M225dw,3,2982.06
95071,1332,HP M1212nf,1,997.63
95072,1785,HP P2055dn,1,500.08
95073,6671,HP P2055dn,1,500.08
95074,9735,HP Pro M127fn,1,1004.15
95075,4960,HP MFP M225dw,2,1988.04
95076,7518,Brother L5652dn,1,9996.05
95077,35,Brother L5652dn,3,29988.149999999998
95078,8254,HP P2055dn,3,1500.24
95079,5182,Brother 8952dw,2,2009.48
95080,9584,HP 400M425dn,2,2000
95081,5115,Brother L5652dn,2,19992.1
95082,2427,HP Pro M127fn,3,3012.45
95083,5017,Kyocera M2040dn,1,500
95084,408,Brother 8157dn,2,1000
95085,4277,Brother 8952dw,3,3014.2200000000003
95086,6535,HP MFP M225dw,1,994.02
95087,2249,Brother 7065dn,1,999.25
95088,5131,Kyocera M2040dn,1,500
95089,1093,HP 400M425dn,1,1000
95090,2025,HP Pro M201dw,1,250
95091,2971,HP P2055dn,3,1500.24
95092,6587,Brother 8157dn,2,1000
95093,2686,HP P1606dn,2,500
95094,3684,HP M1212nf,2,1995.26
95095,9352,Brother L5652dn,1,9996.05
95096,713,Brother 8952dw,1,1004.74
95097,1979,Brother L5652dn,2,19992.1
95098,2838,HP 1015,2,1003.3
95099,9620,HP P2055dn,1,500.08
95100,9495,HP P2055dn,2,1000.16
95101,5213,Brother L5652dn,1,9996.05
95102,2848,Brother 8157dn,1,500
95103,7335,Brother 7065dn,1,999.25
95104,2476,Brother 7065dn,1,999.25
95105,9440,Kyocera M2040dn,3,1500
95106,8719,Brother L5652dn,3,29988.149999999998
95107,9922,Brother L5652dn,1,9996.05
95108,2251,HP M1212nf,3,2992.89
95109,5909,HP P2055dn,1,500.08
95110,4250,HP P2055dn,2,1000.16
95111,2273,HP P2055dn,2,1000.16
95112,6302,HP 400M425dn,2,2000
95113,2863,HP M1212nf,3,2992.89
95114,870,HP 1015,2,1003.3
95115,7305,Brother 8157dn,1,500
95116,4206,HP P1606dn,3,750
95117,158,Kyocera M2040dn,3,1500
95118,1823,HP P1606dn,3,750
95119,2922,Brother L5652dn,3,29988.149999999998
95120,4696,Brother L5652dn,1,9996.05
95121,8210,HP M1212nf,1,997.63
95122,3608,Brother 8952dw,1,1004.74
95123,9209,HP 1015,3,1504.9499999999998
95124,908,HP 1015,2,1003.3
95125,5239,HP P2055dn,2,1000.16
95126,6414,HP Pro M127fn,3,3012.45
95127,8530,Brother 7065dn,3,2997.75
95128,5902,Brother L5652dn,3,29988.149999999998
95129,5720,Brother 8157dn,3,1500
95130,4716,HP P1606dn,2,500
95131,4526,HP 1015,3,1504.9499999999998
95132,8702,Kyocera M2040dn,2,1000
95133,7178,HP MFP M225dw,2,1988.04
95134,82,Brother 7065dn,2,1998.5
95135,4954,HP 400M425dn,2,2000
95136,622,Brother L5652dn,2,19992.1
95137,1971,HP M1212nf,1,997.63
95138,4995,Brother 7065dn,1,999.25
95139,3976,HP P2055dn,2,1000.16
95140,8195,HP P2055dn,1,500.08
95141,7143,HP Pro M127fn,2,2008.3
95142,536,Brother 8157dn,2,1000
95143,8184,HP 1015,3,1504.9499999999998
95144,7818,Brother 8952dw,1,1004.74
95145,3538,HP P2055dn,2,1000.16
95146,8806,HP P1606dn,2,500
95147,5085,Brother 7065dn,3,2997.75
95148,6429,Brother 8157dn,3,1500
95149,7576,HP MFP M225dw,2,1988.04
95150,1499,HP M1212nf,2,1995.26
95151,2418,HP M1212nf,1,997.63
95152,6985,Brother 8952dw,2,2009.48
95153,9576,HP P2055dn,3,1500.24
95154,6088,Brother 8952dw,3,3014.2200000000003
95155,5954,Brother L5652dn,1,9996.05
95156,8686,Brother L5652dn,2,19992.1
95157,1955,HP P2055dn,3,1500.24
95158,1816,HP P2055dn,2,1000.16
95159,4456,HP M1212nf,2,1995.26
95160,3036,HP M1212nf,1,997.63
95161,2486,HP P2055dn,3,1500.24
95162,561,HP 1015,3,1504.9499999999998
95163,9508,HP P2055dn,2,1000.16
95164,1598,Brother 7065dn,1,999.25
95165,6284,HP P1606dn,1,250
95166,3609,HP MFP M225dw,3,2982.06
95167,3615,Brother L5652dn,1,9996.05
95168,4407,HP 1015,1,501.65
95169,9281,Brother 8952dw,3,3014.2200000000003
95170,622,HP M1212nf,3,2992.89
95171,1732,HP P1606dn,1,250
95172,7337,Brother 7065dn,1,999.25
95173,3063,Brother 7065dn,1,999.25
95174,6532,HP M1212nf,2,1995.26
95175,3161,HP M1212nf,1,997.63
95176,5077,HP M1212nf,2,1995.26
95177,2797,HP 400M425dn,2,2000
95178,6394,HP MFP M225dw,2,1988.04
95179,1542,Brother 7065dn,3,2997.75
95180,2243,HP P2055dn,1,500.08
95181,9273,Brother 7065dn,1,999.25
95182,9214,Brother 8952dw,3,3014.2200000000003
95183,1425,Brother L5652dn,3,29988.149999999998
95184,6889,HP 400M425dn,3,3000
95185,3430,HP MFP M225dw,1,994.02
95186,938,HP Pro M127fn,3,3012.45
95187,683,HP M1212nf,1,997.63
95188,1640,Brother L5652dn,1,9996.05
95189,7632,Kyocera M2040dn,2,1000
95190,5991,Brother 8157dn,2,1000
95191,2669,Brother 7065dn,2,1998.5
95192,9935,Brother 7065dn,3,2997.75
95193,8207,Brother 8157dn,2,1000
95194,772,Brother 8157dn,2,1000
95195,7923,Brother 8157dn,2,1000
95196,8998,Brother L5652dn,3,29988.149999999998
95197,8724,Brother 8157dn,1,500
95198,6097,HP P2055dn,3,1500.24
95199,8129,Kyocera M2040dn,3,1500
95200,2518,HP P2055dn,2,1000.16
95201,9031,HP 1015,3,1504.9499999999998
95202,3252,Brother 7065dn,2,1998.5
95203,2294,HP Pro M127fn,1,1004.15
95204,9878,Brother 8952dw,1,1004.74
95205,3474,Brother 8952dw,3,3014.2200000000003
95206,6463,HP 1015,2,1003.3
95207,6200,HP P2055dn,3,1500.24
95208,5244,HP P2055dn,1,500.08
95209,4950,HP M1212nf,1,997.63
95210,3931,HP M1212nf,2,1995.26
95211,2911,Brother 8157dn,3,1500
95212,7597,Brother 8157dn,2,1000
95213,5410,HP P2055dn,3,1500.24
95214,9345,HP MFP M225dw,1,994.02
95215,7741,Brother 7065dn,2,1998.5
95216,8721,HP M1212nf,3,2992.89
95217,9363,Kyocera M2040dn,2,1000
95218,9614,Brother 8157dn,2,1000
